step,time,dt,cfl,max_speed,kinetic_energy,enstrophy,circulation,poisson_iters,poisson_residual,frame
1099,0.858594,7.813e-4,0.4000,0.922783,3.66407254e-3,2.41063893e1,-9.43146602e-1,3,1.050e-11,-1
1100,0.859375,7.813e-4,0.4000,0.922818,3.66589399e-3,2.41049099e1,-9.43159855e-1,3,1.035e-11,-1
1101,0.860156,7.813e-4,0.4000,0.922853,3.66771461e-3,2.41034363e1,-9.43173085e-1,3,1.112e-11,-1
1102,0.860937,7.813e-4,0.4000,0.922888,3.66953441e-3,2.41019685e1,-9.43186292e-1,3,1.094e-11,-1
1103,0.861719,7.813e-4,0.4000,0.922923,3.67135338e-3,2.41005065e1,-9.43199475e-1,3,1.129e-11,-1
1104,0.862500,7.813e-4,0.4000,0.922957,3.67317153e-3,2.40990502e1,-9.43212636e-1,3,1.270e-11,-1
1105,0.863281,7.813e-4,0.4000,0.922992,3.67498886e-3,2.40975998e1,-9.43225772e-1,3,1.116e-11,-1
1106,0.864062,7.813e-4,0.4000,0.923026,3.67680537e-3,2.40961550e1,-9.43238886e-1,3,1.176e-11,-1
1107,0.864844,7.813e-4,0.4000,0.923060,3.67862106e-3,2.40947160e1,-9.43251977e-1,3,1.142e-11,-1
1108,0.865625,7.813e-4,0.4000,0.923095,3.68043594e-3,2.40932827e1,-9.43265044e-1,3,1.116e-11,-1
1109,0.866406,7.813e-4,0.4000,0.923129,3.68224999e-3,2.40918552e1,-9.43278089e-1,3,1.084e-11,-1
1110,0.867187,7.813e-4,0.4000,0.923163,3.68406324e-3,2.40904332e1,-9.43291111e-1,3,1.030e-11,-1
1111,0.867969,7.813e-4,0.4000,0.923197,3.68587566e-3,2.40890170e1,-9.43304109e-1,3,1.111e-11,-1
1112,0.868750,7.813e-4,0.4000,0.923231,3.68768728e-3,2.40876064e1,-9.43317085e-1,3,9.999e-12,-1
1113,0.869531,7.813e-4,0.4000,0.923264,3.68949808e-3,2.40862015e1,-9.43330039e-1,3,1.051e-11,-1
1114,0.870312,7.813e-4,0.4000,0.923298,3.69130807e-3,2.40848021e1,-9.43342969e-1,3,1.407e-11,-1
1115,0.871094,7.813e-4,0.4000,0.923331,3.69311725e-3,2.40834084e1,-9.43355877e-1,3,1.086e-11,-1
1116,0.871875,7.813e-4,0.4000,0.923365,3.69492562e-3,2.40820203e1,-9.43368762e-1,3,1.162e-11,-1
1117,0.872656,7.813e-4,0.4000,0.923398,3.69673319e-3,2.40806377e1,-9.43381625e-1,3,1.143e-11,-1
1118,0.873437,7.813e-4,0.4000,0.923432,3.69853995e-3,2.40792607e1,-9.43394465e-1,3,1.058e-11,-1
1119,0.874219,7.813e-4,0.4000,0.923465,3.70034590e-3,2.40778893e1,-9.43407283e-1,3,1.079e-11,-1
1120,0.875000,7.813e-4,0.4000,0.923498,3.70215105e-3,2.40765234e1,-9.43420078e-1,3,1.281e-11,-1
1121,0.875781,7.813e-4,0.4000,0.923531,3.70395540e-3,2.40751630e1,-9.43432851e-1,3,1.062e-11,-1
1122,0.876562,7.813e-4,0.4000,0.923564,3.70575894e-3,2.40738081e1,-9.43445602e-1,3,1.235e-11,-1
1123,0.877344,7.813e-4,0.4000,0.923597,3.70756169e-3,2.40724588e1,-9.43458331e-1,3,1.108e-11,-1
1124,0.878125,7.813e-4,0.4000,0.923631,3.70936364e-3,2.40711149e1,-9.43471037e-1,3,1.394e-11,-1
1125,0.878906,7.813e-4,0.4000,0.923665,3.71116478e-3,2.40697764e1,-9.43483721e-1,3,1.115e-11,-1
1126,0.879687,7.813e-4,0.4000,0.923699,3.71296513e-3,2.40684434e1,-9.43496383e-1,3,1.077e-11,-1
1127,0.880469,7.813e-4,0.4000,0.923733,3.71476469e-3,2.40671159e1,-9.43509023e-1,3,1.180e-11,-1
1128,0.881250,7.813e-4,0.4000,0.923766,3.71656345e-3,2.40657937e1,-9.43521641e-1,3,1.180e-11,-1
1129,0.882031,7.813e-4,0.4000,0.923800,3.71836141e-3,2.40644770e1,-9.43534238e-1,3,1.381e-11,-1
1130,0.882812,7.813e-4,0.4000,0.923833,3.72015859e-3,2.40631657e1,-9.43546812e-1,3,1.451e-11,-1
1131,0.883594,7.813e-4,0.4000,0.923867,3.72195497e-3,2.40618597e1,-9.43559364e-1,3,1.309e-11,-1
1132,0.884375,7.813e-4,0.4000,0.923900,3.72375056e-3,2.40605591e1,-9.43571895e-1,3,1.140e-11,-1
1133,0.885156,7.813e-4,0.4000,0.923933,3.72554536e-3,2.40592639e1,-9.43584404e-1,3,1.007e-11,-1
1134,0.885937,7.813e-4,0.4000,0.923966,3.72733937e-3,2.40579740e1,-9.43596892e-1,3,1.016e-11,-1
1135,0.886719,7.813e-4,0.4000,0.923999,3.72913260e-3,2.40566894e1,-9.43609357e-1,3,1.025e-11,-1
1136,0.887500,7.813e-4,0.4000,0.924032,3.73092504e-3,2.40554101e1,-9.43621802e-1,3,1.093e-11,-1
1137,0.888281,7.813e-4,0.4000,0.924065,3.73271670e-3,2.40541361e1,-9.43634224e-1,3,1.420e-11,-1
1138,0.889062,7.813e-4,0.4000,0.924098,3.73450757e-3,2.40528674e1,-9.43646625e-1,3,1.229e-11,-1
1139,0.889844,7.813e-4,0.4000,0.924130,3.73629766e-3,2.40516040e1,-9.43659005e-1,3,1.063e-11,-1
1140,0.890625,7.813e-4,0.4000,0.924163,3.73808696e-3,2.40503458e1,-9.43671364e-1,3,1.287e-11,-1
1141,0.891406,7.813e-4,0.4000,0.924195,3.73987549e-3,2.40490929e1,-9.43683701e-1,3,9.717e-12,-1
1142,0.892187,7.813e-4,0.4000,0.924227,3.74166324e-3,2.40478452e1,-9.43696016e-1,3,1.070e-11,-1
1143,0.892969,7.813e-4,0.4000,0.924260,3.74345021e-3,2.40466027e1,-9.43708311e-1,3,1.129e-11,-1
1144,0.893750,7.813e-4,0.4000,0.924292,3.74523640e-3,2.40453654e1,-9.43720584e-1,3,1.170e-11,-1
1145,0.894531,7.813e-4,0.4000,0.924324,3.74702181e-3,2.40441332e1,-9.43732837e-1,3,1.092e-11,-1
1146,0.895312,7.813e-4,0.4000,0.924356,3.74880645e-3,2.40429063e1,-9.43745068e-1,3,1.096e-11,-1
1147,0.896094,7.813e-4,0.4000,0.924388,3.75059032e-3,2.40416845e1,-9.43757278e-1,3,1.406e-11,-1
1148,0.896875,7.813e-4,0.4000,0.924420,3.75237341e-3,2.40404679e1,-9.43769467e-1,3,1.091e-11,-1
1149,0.897656,7.813e-4,0.4000,0.924452,3.75415573e-3,2.40392564e1,-9.43781636e-1,3,1.123e-11,-1
1150,0.898437,7.813e-4,0.4000,0.924483,3.75593728e-3,2.40380500e1,-9.43793783e-1,3,1.087e-11,-1
1151,0.899219,7.813e-4,0.4000,0.924515,3.75771806e-3,2.40368487e1,-9.43805910e-1,3,1.121e-11,-1
1152,0.900000,7.813e-4,0.4000,0.924546,3.75949808e-3,2.40356526e1,-9.43818016e-1,3,1.031e-11,-1
1153,0.900781,7.813e-4,0.4000,0.924578,3.76127732e-3,2.40344615e1,-9.43830101e-1,3,1.070e-11,-1
1154,0.901562,7.813e-4,0.4000,0.924609,3.76305580e-3,2.40332754e1,-9.43842165e-1,3,1.086e-11,-1
1155,0.902344,7.813e-4,0.4000,0.924640,3.76483351e-3,2.40320944e1,-9.43854209e-1,3,1.097e-11,-1
1156,0.903125,7.813e-4,0.4000,0.924672,3.76661046e-3,2.40309185e1,-9.43866232e-1,3,1.119e-11,-1
1157,0.903906,7.813e-4,0.4000,0.924704,3.76838664e-3,2.40297476e1,-9.43878235e-1,3,1.156e-11,-1
1158,0.904687,7.813e-4,0.4000,0.924736,3.77016207e-3,2.40285817e1,-9.43890217e-1,3,1.149e-11,-1
1159,0.905469,7.813e-4,0.4000,0.924768,3.77193673e-3,2.40274208e1,-9.43902178e-1,3,1.048e-11,-1
1160,0.906250,7.813e-4,0.4000,0.924800,3.77371063e-3,2.40262649e1,-9.43914120e-1,3,1.089e-11,-1
1161,0.907031,7.813e-4,0.4000,0.924832,3.77548377e-3,2.40251139e1,-9.43926041e-1,3,1.181e-11,-1
1162,0.907812,7.813e-4,0.4000,0.924864,3.77725615e-3,2.40239680e1,-9.43937941e-1,3,1.219e-11,-1
1163,0.908594,7.813e-4,0.4000,0.924895,3.77902778e-3,2.40228270e1,-9.43949822e-1,3,1.159e-11,-1
1164,0.909375,7.813e-4,0.4000,0.924927,3.78079865e-3,2.40216909e1,-9.43961682e-1,3,1.056e-11,-1
1165,0.910156,7.813e-4,0.4000,0.924959,3.78256876e-3,2.40205597e1,-9.43973522e-1,3,1.161e-11,-1
1166,0.910937,7.813e-4,0.4000,0.924990,3.78433812e-3,2.40194335e1,-9.43985341e-1,3,1.200e-11,-1
1167,0.911719,7.813e-4,0.4000,0.925021,3.78610673e-3,2.40183121e1,-9.43997141e-1,3,1.017e-11,-1
1168,0.912500,7.813e-4,0.4000,0.925053,3.78787459e-3,2.40171957e1,-9.44008921e-1,3,1.224e-11,-1
1169,0.913281,7.813e-4,0.4000,0.925084,3.78964169e-3,2.40160841e1,-9.44020681e-1,3,1.170e-11,-1
1170,0.914062,7.813e-4,0.4000,0.925115,3.79140805e-3,2.40149774e1,-9.44032420e-1,3,1.187e-11,-1
1171,0.914844,7.813e-4,0.4000,0.925146,3.79317365e-3,2.40138755e1,-9.44044140e-1,3,1.062e-11,-1
1172,0.915625,7.813e-4,0.4000,0.925177,3.79493851e-3,2.40127785e1,-9.44055840e-1,3,1.126e-11,-1
1173,0.916406,7.813e-4,0.4000,0.925208,3.79670262e-3,2.40116863e1,-9.44067520e-1,3,1.226e-11,-1
1174,0.917187,7.813e-4,0.4000,0.925239,3.79846599e-3,2.40105989e1,-9.44079181e-1,3,1.068e-11,-1
1175,0.917969,7.813e-4,0.4000,0.925269,3.80022861e-3,2.40095163e1,-9.44090821e-1,3,1.131e-11,-1
1176,0.918750,7.813e-4,0.4000,0.925300,3.80199048e-3,2.40084385e1,-9.44102443e-1,3,1.170e-11,-1
1177,0.919531,7.813e-4,0.4000,0.925331,3.80375162e-3,2.40073654e1,-9.44114044e-1,3,1.275e-11,-1
1178,0.920312,7.813e-4,0.4000,0.925361,3.80551201e-3,2.40062972e1,-9.44125626e-1,3,1.202e-11,-1
1179,0.921094,7.813e-4,0.4000,0.925391,3.80727166e-3,2.40052337e1,-9.44137188e-1,3,1.080e-11,-1
1180,0.921875,7.813e-4,0.4000,0.925422,3.80903057e-3,2.40041749e1,-9.44148731e-1,3,1.252e-11,-1
1181,0.922656,7.813e-4,0.4000,0.925452,3.81078874e-3,2.40031208e1,-9.44160254e-1,3,1.108e-11,-1
1182,0.923437,7.813e-4,0.4000,0.925482,3.81254618e-3,2.40020715e1,-9.44171758e-1,3,1.207e-11,-1
1183,0.924219,7.813e-4,0.4000,0.925512,3.81430288e-3,2.40010269e1,-9.44183243e-1,3,1.373e-11,-1
1184,0.925000,7.813e-4,0.4000,0.925542,3.81605884e-3,2.39999869e1,-9.44194708e-1,3,1.222e-11,-1
1185,0.925781,7.813e-4,0.4000,0.925572,3.81781407e-3,2.39989516e1,-9.44206154e-1,3,1.159e-11,-1
1186,0.926562,7.813e-4,0.4000,0.925602,3.81956856e-3,2.39979211e1,-9.44217580e-1,3,1.153e-11,-1
1187,0.927344,7.813e-4,0.4000,0.925632,3.82132232e-3,2.39968951e1,-9.44228988e-1,3,1.061e-11,-1
1188,0.928125,7.813e-4,0.4000,0.925661,3.82307535e-3,2.39958738e1,-9.44240376e-1,3,1.199e-11,-1
1189,0.928906,7.813e-4,0.4000,0.925691,3.82482765e-3,2.39948571e1,-9.44251745e-1,3,1.147e-11,-1
1190,0.929687,7.813e-4,0.4000,0.925721,3.82657922e-3,2.39938451e1,-9.44263096e-1,3,1.343e-11,-1
1191,0.930469,7.813e-4,0.4000,0.925751,3.82833006e-3,2.39928377e1,-9.44274427e-1,3,1.287e-11,-1
1192,0.931250,7.813e-4,0.4000,0.925782,3.83008017e-3,2.39918348e1,-9.44285739e-1,3,1.096e-11,-1
1193,0.932031,7.813e-4,0.4000,0.925812,3.83182955e-3,2.39908365e1,-9.44297032e-1,3,1.041e-11,-1
1194,0.932812,7.813e-4,0.4000,0.925842,3.83357821e-3,2.39898429e1,-9.44308306e-1,3,1.083e-11,-1
1195,0.933594,7.813e-4,0.4000,0.925872,3.83532614e-3,2.39888537e1,-9.44319562e-1,3,1.160e-11,-1
1196,0.934375,7.813e-4,0.4000,0.925903,3.83707335e-3,2.39878692e1,-9.44330799e-1,3,1.093e-11,-1
1197,0.935156,7.813e-4,0.4000,0.925933,3.83881984e-3,2.39868891e1,-9.44342016e-1,3,1.247e-11,-1
1198,0.935937,7.813e-4,0.4000,0.925963,3.84056560e-3,2.39859136e1,-9.44353216e-1,3,1.283e-11,-1
1199,0.936719,7.813e-4,0.4000,0.925992,3.84231065e-3,2.39849426e1,-9.44364396e-1,3,1.157e-11,-1
1200,0.937500,7.813e-4,0.4000,0.926022,3.84405497e-3,2.39839761e1,-9.44375558e-1,3,1.038e-11,-1
1201,0.938281,7.813e-4,0.4000,0.926052,3.84579857e-3,2.39830141e1,-9.44386701e-1,3,1.320e-11,-1
1202,0.939062,7.813e-4,0.4000,0.926082,3.84754146e-3,2.39820566e1,-9.44397826e-1,3,1.124e-11,-1
1203,0.939844,7.813e-4,0.4000,0.926111,3.84928363e-3,2.39811035e1,-9.44408932e-1,3,1.070e-11,-1
1204,0.940625,7.813e-4,0.4000,0.926141,3.85102508e-3,2.39801549e1,-9.44420019e-1,3,1.134e-11,-1
1205,0.941406,7.813e-4,0.4000,0.926170,3.85276582e-3,2.39792108e1,-9.44431089e-1,3,1.229e-11,-1
1206,0.942187,7.813e-4,0.4000,0.926199,3.85450584e-3,2.39782710e1,-9.44442139e-1,3,1.240e-11,-1
1207,0.942969,7.813e-4,0.4000,0.926229,3.85624515e-3,2.39773357e1,-9.44453172e-1,3,1.085e-11,-1
1208,0.943750,7.813e-4,0.4000,0.926258,3.85798374e-3,2.39764049e1,-9.44464186e-1,3,1.285e-11,-1
1209,0.944531,7.813e-4,0.4000,0.926287,3.85972163e-3,2.39754784e1,-9.44475182e-1,3,1.428e-11,-1
1210,0.945312,7.813e-4,0.4000,0.926316,3.86145880e-3,2.39745563e1,-9.44486159e-1,3,1.190e-11,-1
1211,0.946094,7.813e-4,0.4000,0.926345,3.86319526e-3,2.39736386e1,-9.44497119e-1,3,1.122e-11,-1
1212,0.946875,7.813e-4,0.4000,0.926374,3.86493102e-3,2.39727252e1,-9.44508060e-1,3,1.025e-11,-1
1213,0.947656,7.813e-4,0.4000,0.926403,3.86666607e-3,2.39718162e1,-9.44518983e-1,3,1.023e-11,-1
1214,0.948437,7.813e-4,0.4000,0.926431,3.86840041e-3,2.39709116e1,-9.44529888e-1,3,1.057e-11,-1
1215,0.949219,7.813e-4,0.4000,0.926460,3.87013404e-3,2.39700113e1,-9.44540775e-1,3,1.382e-11,-1
1216,0.950000,7.813e-4,0.4000,0.926488,3.87186697e-3,2.39691153e1,-9.44551644e-1,3,1.074e-11,-1
1217,0.950781,7.813e-4,0.4000,0.926517,3.87359920e-3,2.39682236e1,-9.44562495e-1,3,1.032e-11,-1
1218,0.951562,7.813e-4,0.4000,0.926545,3.87533072e-3,2.39673363e1,-9.44573328e-1,3,1.091e-11,-1
1219,0.952344,7.813e-4,0.4000,0.926574,3.87706154e-3,2.39664532e1,-9.44584144e-1,3,1.206e-11,-1
1220,0.953125,7.813e-4,0.4000,0.926602,3.87879166e-3,2.39655744e1,-9.44594941e-1,3,1.127e-11,-1
1221,0.953906,7.813e-4,0.4000,0.926630,3.88052107e-3,2.39646998e1,-9.44605721e-1,3,1.037e-11,-1
1222,0.954687,7.813e-4,0.4000,0.926658,3.88224979e-3,2.39638296e1,-9.44616483e-1,3,1.135e-11,-1
1223,0.955469,7.813e-4,0.4000,0.926686,3.88397781e-3,2.39629635e1,-9.44627227e-1,3,1.191e-11,-1
1224,0.956250,7.813e-4,0.4000,0.926714,3.88570513e-3,2.39621018e1,-9.44637953e-1,3,1.376e-11,-1
1225,0.957031,7.813e-4,0.4000,0.926743,3.88743176e-3,2.39612442e1,-9.44648662e-1,3,1.237e-11,-1
1226,0.957812,7.813e-4,0.4000,0.926772,3.88915769e-3,2.39603908e1,-9.44659353e-1,3,1.188e-11,-1
1227,0.958594,7.813e-4,0.4000,0.926801,3.89088292e-3,2.39595417e1,-9.44670027e-1,3,1.137e-11,-1
1228,0.959375,7.813e-4,0.4000,0.926829,3.89260746e-3,2.39586968e1,-9.44680683e-1,3,1.186e-11,-1
1229,0.960156,7.813e-4,0.4000,0.926858,3.89433131e-3,2.39578560e1,-9.44691321e-1,3,1.064e-11,-1
1230,0.960937,7.813e-4,0.4000,0.926887,3.89605447e-3,2.39570194e1,-9.44701942e-1,3,1.247e-11,-1
1231,0.961719,7.813e-4,0.4000,0.926915,3.89777693e-3,2.39561870e1,-9.44712546e-1,3,1.234e-11,-1
1232,0.962500,7.813e-4,0.4000,0.926943,3.89949871e-3,2.39553587e1,-9.44723132e-1,3,1.232e-11,-1
1233,0.963281,7.813e-4,0.4000,0.926972,3.90121979e-3,2.39545346e1,-9.44733701e-1,3,1.284e-11,-1
1234,0.964062,7.813e-4,0.4000,0.927000,3.90294019e-3,2.39537145e1,-9.44744253e-1,3,1.667e-11,-1
1235,0.964844,7.813e-4,0.4000,0.927028,3.90465989e-3,2.39528987e1,-9.44754787e-1,3,1.196e-11,-1
1236,0.965625,7.813e-4,0.4000,0.927056,3.90637891e-3,2.39520869e1,-9.44765304e-1,3,1.463e-11,-1
1237,0.966406,7.813e-4,0.4000,0.927084,3.90809725e-3,2.39512792e1,-9.44775804e-1,3,1.266e-11,-1
1238,0.967187,7.813e-4,0.4000,0.927112,3.90981490e-3,2.39504756e1,-9.44786287e-1,3,1.072e-11,-1
1239,0.967969,7.813e-4,0.4000,0.927140,3.91153186e-3,2.39496761e1,-9.44796753e-1,3,1.207e-11,-1
1240,0.968750,7.813e-4,0.4000,0.927168,3.91324815e-3,2.39488807e1,-9.44807201e-1,3,1.122e-11,-1
1241,0.969531,7.813e-4,0.4000,0.927195,3.91496375e-3,2.39480893e1,-9.44817633e-1,3,1.210e-11,-1
1242,0.970312,7.813e-4,0.4000,0.927223,3.91667867e-3,2.39473020e1,-9.44828047e-1,3,1.180e-11,-1
1243,0.971094,7.813e-4,0.4000,0.927251,3.91839290e-3,2.39465187e1,-9.44838445e-1,3,1.128e-11,-1
1244,0.971875,7.813e-4,0.4000,0.927278,3.92010646e-3,2.39457394e1,-9.44848826e-1,3,1.216e-11,-1
1245,0.972656,7.813e-4,0.4000,0.927306,3.92181934e-3,2.39449642e1,-9.44859189e-1,3,1.160e-11,-1
1246,0.973437,7.813e-4,0.4000,0.927333,3.92353154e-3,2.39441929e1,-9.44869536e-1,3,1.074e-11,-1
1247,0.974219,7.813e-4,0.4000,0.927360,3.92524307e-3,2.39434257e1,-9.44879866e-1,3,1.256e-11,-1
1248,0.975000,7.813e-4,0.4000,0.927388,3.92695392e-3,2.39426624e1,-9.44890179e-1,3,1.330e-11,-1
1249,0.975781,7.813e-4,0.4000,0.927415,3.92866409e-3,2.39419031e1,-9.44900476e-1,3,1.246e-11,-1
1250,0.976562,7.813e-4,0.4000,0.927442,3.93037359e-3,2.39411478e1,-9.44910756e-1,3,1.247e-11,-1
1251,0.977344,7.813e-4,0.4000,0.927469,3.93208241e-3,2.39403965e1,-9.44921019e-1,3,1.179e-11,-1
1252,0.978125,7.813e-4,0.4000,0.927496,3.93379057e-3,2.39396491e1,-9.44931265e-1,3,1.123e-11,-1
1253,0.978906,7.813e-4,0.4000,0.927523,3.93549805e-3,2.39389056e1,-9.44941495e-1,3,1.371e-11,-1
1254,0.979687,7.813e-4,0.4000,0.927549,3.93720486e-3,2.39381661e1,-9.44951708e-1,3,1.183e-11,-1
1255,0.980469,7.813e-4,0.4000,0.927576,3.93891099e-3,2.39374304e1,-9.44961905e-1,3,1.241e-11,-1
1256,0.981250,7.813e-4,0.4000,0.927603,3.94061646e-3,2.39366987e1,-9.44972085e-1,3,1.323e-11,-1
1257,0.982031,7.813e-4,0.4000,0.927629,3.94232127e-3,2.39359709e1,-9.44982249e-1,3,1.163e-11,-1
1258,0.982812,7.813e-4,0.4000,0.927656,3.94402540e-3,2.39352470e1,-9.44992396e-1,3,1.180e-11,-1
1259,0.983594,7.813e-4,0.4000,0.927682,3.94572887e-3,2.39345269e1,-9.45002527e-1,3,1.287e-11,-1
1260,0.984375,7.813e-4,0.4000,0.927710,3.94743167e-3,2.39338107e1,-9.45012641e-1,3,1.273e-11,-1
1261,0.985156,7.813e-4,0.4000,0.927737,3.94913380e-3,2.39330984e1,-9.45022740e-1,3,1.227e-11,-1
1262,0.985937,7.813e-4,0.4000,0.927764,3.95083527e-3,2.39323900e1,-9.45032822e-1,3,1.294e-11,-1
1263,0.986719,7.813e-4,0.4000,0.927791,3.95253608e-3,2.39316853e1,-9.45042887e-1,3,1.233e-11,-1
1264,0.987500,7.813e-4,0.4000,0.927818,3.95423623e-3,2.39309845e1,-9.45052937e-1,3,1.067e-11,-1
1265,0.988281,7.813e-4,0.4000,0.927845,3.95593571e-3,2.39302875e1,-9.45062970e-1,3,1.283e-11,-1
1266,0.989062,7.813e-4,0.4000,0.927872,3.95763454e-3,2.39295944e1,-9.45072987e-1,3,1.377e-11,-1
1267,0.989844,7.813e-4,0.4000,0.927899,3.95933270e-3,2.39289050e1,-9.45082988e-1,3,1.183e-11,-1
1268,0.990625,7.813e-4,0.4000,0.927926,3.96103021e-3,2.39282194e1,-9.45092972e-1,3,1.288e-11,-1
1269,0.991406,7.813e-4,0.4000,0.927953,3.96272705e-3,2.39275376e1,-9.45102941e-1,3,1.328e-11,-1
1270,0.992187,7.813e-4,0.4000,0.927979,3.96442324e-3,2.39268596e1,-9.45112894e-1,3,1.109e-11,-1
1271,0.992969,7.813e-4,0.4000,0.928006,3.96611877e-3,2.39261853e1,-9.45122831e-1,3,1.209e-11,-1
1272,0.993750,7.813e-4,0.4000,0.928032,3.96781365e-3,2.39255148e1,-9.45132752e-1,3,1.204e-11,-1
1273,0.994531,7.813e-4,0.4000,0.928059,3.96950787e-3,2.39248480e1,-9.45142656e-1,3,1.119e-11,-1
1274,0.995312,7.813e-4,0.4000,0.928085,3.97120144e-3,2.39241850e1,-9.45152545e-1,3,1.116e-11,-1
1275,0.996094,7.813e-4,0.4000,0.928111,3.97289435e-3,2.39235257e1,-9.45162419e-1,3,1.101e-11,-1
1276,0.996875,7.813e-4,0.4000,0.928137,3.97458661e-3,2.39228701e1,-9.45172276e-1,3,1.231e-11,-1
1277,0.997656,7.813e-4,0.4000,0.928164,3.97627822e-3,2.39222182e1,-9.45182117e-1,3,1.095e-11,-1
1278,0.998437,7.813e-4,0.4000,0.928190,3.97796918e-3,2.39215701e1,-9.45191943e-1,3,1.364e-11,-1
1279,0.999219,7.813e-4,0.4000,0.928216,3.97965949e-3,2.39209256e1,-9.45201753e-1,3,1.155e-11,-1
1280,1.000000,7.813e-4,0.4000,0.928242,3.98134915e-3,2.39202848e1,-9.45211548e-1,3,1.117e-11,4
1281,1.000781,7.813e-4,0.4000,0.928268,3.98303817e-3,2.39196476e1,-9.45221326e-1,3,1.138e-11,-1
1282,1.001562,7.813e-4,0.4000,0.928293,3.98472653e-3,2.39190141e1,-9.45231089e-1,3,1.257e-11,-1
1283,1.002344,7.813e-4,0.4000,0.928319,3.98641425e-3,2.39183843e1,-9.45240837e-1,3,1.186e-11,-1
1284,1.003125,7.813e-4,0.4000,0.928345,3.98810132e-3,2.39177581e1,-9.45250569e-1,3,1.118e-11,-1
1285,1.003906,7.813e-4,0.4000,0.928370,3.98978774e-3,2.39171355e1,-9.45260285e-1,3,1.267e-11,-1
1286,1.004687,7.813e-4,0.4000,0.928396,3.99147353e-3,2.39165166e1,-9.45269986e-1,3,1.294e-11,-1
1287,1.005469,7.813e-4,0.4000,0.928421,3.99315867e-3,2.39159013e1,-9.45279671e-1,3,1.242e-11,-1
1288,1.006250,7.813e-4,0.4000,0.928447,3.99484316e-3,2.39152896e1,-9.45289342e-1,3,1.303e-11,-1
1289,1.007031,7.813e-4,0.4000,0.928472,3.99652702e-3,2.39146814e1,-9.45298996e-1,3,1.128e-11,-1
1290,1.007812,7.813e-4,0.4000,0.928497,3.99821023e-3,2.39140769e1,-9.45308635e-1,3,1.467e-11,-1
1291,1.008594,7.813e-4,0.4000,0.928523,3.99989280e-3,2.39134760e1,-9.45318259e-1,3,1.311e-11,-1
1292,1.009375,7.813e-4,0.4000,0.928548,4.00157474e-3,2.39128786e1,-9.45327868e-1,3,1.178e-11,-1
1293,1.010156,7.813e-4,0.4000,0.928573,4.00325603e-3,2.39122847e1,-9.45337461e-1,3,1.226e-11,-1
1294,1.010937,7.813e-4,0.4000,0.928598,4.00493669e-3,2.39116945e1,-9.45347039e-1,3,1.196e-11,-1
1295,1.011719,7.813e-4,0.4000,0.928624,4.00661671e-3,2.39111078e1,-9.45356602e-1,3,1.190e-11,-1
1296,1.012500,7.813e-4,0.4000,0.928649,4.00829609e-3,2.39105246e1,-9.45366150e-1,3,1.395e-11,-1
1297,1.013281,7.813e-4,0.4000,0.928675,4.00997484e-3,2.39099449e1,-9.45375683e-1,3,1.145e-11,-1
1298,1.014062,7.813e-4,0.4000,0.928701,4.01165295e-3,2.39093687e1,-9.45385200e-1,3,1.124e-11,-1
1299,1.014844,7.813e-4,0.4000,0.928726,4.01333043e-3,2.39087961e1,-9.45394703e-1,3,1.241e-11,-1
1300,1.015625,7.813e-4,0.4000,0.928752,4.01500728e-3,2.39082269e1,-9.45404190e-1,3,1.216e-11,-1
1301,1.016406,7.813e-4,0.4000,0.928777,4.01668350e-3,2.39076613e1,-9.45413662e-1,3,1.261e-11,-1
1302,1.017187,7.813e-4,0.4000,0.928803,4.01835908e-3,2.39070991e1,-9.45423120e-1,3,1.203e-11,-1
1303,1.017969,7.813e-4,0.4000,0.928828,4.02003403e-3,2.39065404e1,-9.45432562e-1,3,1.125e-11,-1
1304,1.018750,7.813e-4,0.4000,0.928853,4.02170835e-3,2.39059852e1,-9.45441990e-1,3,1.239e-11,-1
1305,1.019531,7.813e-4,0.4000,0.928878,4.02338205e-3,2.39054334e1,-9.45451402e-1,3,1.151e-11,-1
1306,1.020312,7.813e-4,0.4000,0.928903,4.02505511e-3,2.39048851e1,-9.45460800e-1,3,1.241e-11,-1
1307,1.021094,7.813e-4,0.4000,0.928928,4.02672755e-3,2.39043402e1,-9.45470183e-1,3,1.362e-11,-1
1308,1.021875,7.813e-4,0.4000,0.928953,4.02839936e-3,2.39037987e1,-9.45479551e-1,3,1.275e-11,-1
1309,1.022656,7.813e-4,0.4000,0.928978,4.03007054e-3,2.39032606e1,-9.45488905e-1,3,1.205e-11,-1
1310,1.023437,7.813e-4,0.4000,0.929003,4.03174110e-3,2.39027260e1,-9.45498243e-1,3,1.117e-11,-1
1311,1.024219,7.813e-4,0.4000,0.929028,4.03341104e-3,2.39021948e1,-9.45507567e-1,3,1.361e-11,-1
1312,1.025000,7.813e-4,0.4000,0.929053,4.03508035e-3,2.39016669e1,-9.45516876e-1,3,1.133e-11,-1
1313,1.025781,7.813e-4,0.4000,0.929077,4.03674904e-3,2.39011425e1,-9.45526171e-1,3,1.392e-11,-1
1314,1.026562,7.813e-4,0.4000,0.929102,4.03841710e-3,2.39006214e1,-9.45535451e-1,3,1.428e-11,-1
1315,1.027344,7.813e-4,0.4000,0.929127,4.04008455e-3,2.39001037e1,-9.45544716e-1,3,1.210e-11,-1
